date,location,new_cases,new_deaths,total_cases,total_deaths,"Physicians (per 1,000 people) (per 1,000 people)","Hospital beds (per 1,000 people) (per 1,000 people)",Deaths - Lower respiratory infections - Sex: Both - Age: Age-standardized (Rate) (Rate),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Percent) (%),"Smoking prevalence, total (ages 15+) (% of adults)","Age dependency ratio, young (% of working-age population) (% of working-age population)","Age dependency ratio, old (% of working-age population) (% of working-age population)",Share who is 70 or over (%),Code,UN Population Division (Median Age) (2017) (years),country_code
2020-03-04,Malaysia,7,0,36,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-05,Malaysia,14,0,50,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-06,Malaysia,0,0,50,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-07,Malaysia,33,0,83,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-08,Malaysia,10,0,93,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-09,Malaysia,6,0,99,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-10,Malaysia,18,0,117,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-11,Malaysia,12,0,129,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-12,Malaysia,20,0,149,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-13,Malaysia,9,0,158,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-14,Malaysia,39,0,197,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-15,Malaysia,41,0,238,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-16,Malaysia,190,0,428,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-17,Malaysia,125,0,553,0,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-18,Malaysia,120,2,673,2,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-19,Malaysia,117,0,790,2,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-20,Malaysia,110,0,900,2,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-21,Malaysia,130,0,1030,2,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-22,Malaysia,153,2,1183,4,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-23,Malaysia,123,6,1306,10,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-24,Malaysia,212,4,1518,14,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-25,Malaysia,106,1,1624,15,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-26,Malaysia,172,4,1796,19,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-27,Malaysia,235,4,2031,23,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-28,Malaysia,130,3,2161,26,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-29,Malaysia,159,1,2320,27,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-30,Malaysia,150,7,2470,34,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-31,Malaysia,156,3,2626,37,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-04-01,Malaysia,0,0,2626,37,1.5330000000000001,1.9,112.90981317525991,34.69173186745027,21.5,35.0372410699513,9.06796688360189,3.407,MYS,27.700001,MYS
2020-03-08,Maldives,2,0,2,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-09,Maldives,2,0,4,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-11,Maldives,2,0,6,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-12,Maldives,2,0,8,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-14,Maldives,1,0,9,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-15,Maldives,0,0,9,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-16,Maldives,4,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-17,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-18,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-19,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-20,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-21,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-22,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-23,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-24,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-25,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-26,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-27,Maldives,0,0,13,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-28,Maldives,1,0,14,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-29,Maldives,2,0,16,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-30,Maldives,1,0,17,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-31,Maldives,0,0,17,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-04-01,Maldives,1,0,18,0,3.611,4.3,11.054679882937856,36.71651112837371,28.3,32.3021653263169,5.68481172381732,2.875,MDV,27.9,MDV
2020-03-26,Mali,2,0,2,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-27,Mali,2,0,4,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-28,Mali,0,0,4,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-29,Mali,5,0,9,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-30,Mali,9,0,18,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-31,Mali,0,0,18,0,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-04-01,Mali,0,1,18,1,0.085,0.1,60.936839039852885,9.70967095570265,12.3,95.84231330109341,5.06026487920749,1.486,MLI,16.0,MLI
2020-03-08,Malta,3,0,3,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-10,Malta,1,0,4,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-12,Malta,2,0,6,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-13,Malta,3,0,9,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-14,Malta,3,0,12,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-15,Malta,6,0,18,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-16,Malta,3,0,21,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-17,Malta,9,0,30,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-18,Malta,8,0,38,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-19,Malta,10,0,48,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-20,Malta,5,0,53,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-21,Malta,11,0,64,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-22,Malta,9,0,73,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-23,Malta,17,0,90,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-24,Malta,17,0,107,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-25,Malta,13,0,120,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-26,Malta,9,0,129,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-27,Malta,5,0,134,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-28,Malta,5,0,139,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-29,Malta,10,0,149,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-30,Malta,2,0,151,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-31,Malta,5,0,156,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-04-01,Malta,11,0,167,0,3.908,4.8,19.04340980029989,39.30117640860107,25.5,21.8117839713556,29.367977801893602,11.324000000000002,MLT,40.900002,MLT
2020-03-31,Mariana Islands,2,0,2,0,,,,,,,,,,,
2020-04-01,Mariana Islands,4,0,6,0,,,,,,,,,,,
2020-03-15,Mauritania,1,0,1,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-16,Mauritania,0,0,1,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-17,Mauritania,0,0,1,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-18,Mauritania,0,0,1,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-19,Mauritania,0,0,1,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-20,Mauritania,1,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-21,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-22,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-23,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-24,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-25,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-26,Mauritania,0,0,2,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-27,Mauritania,1,0,3,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-28,Mauritania,0,0,3,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-29,Mauritania,2,0,5,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-30,Mauritania,0,0,5,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-31,Mauritania,0,0,5,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-04-01,Mauritania,0,0,5,0,0.068,0.4,83.33593901377374,19.57811287053946,,70.12994186173579,5.5120685277322,1.7919999999999998,MRT,19.700001,MRT
2020-03-20,Mauritius,3,0,3,0,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-21,Mauritius,9,0,12,0,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-22,Mauritius,2,1,14,1,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-23,Mauritius,14,1,28,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-24,Mauritius,8,0,36,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-25,Mauritius,6,0,42,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-26,Mauritius,6,0,48,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-27,Mauritius,33,0,81,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-28,Mauritius,13,0,94,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-29,Mauritius,8,0,102,2,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-30,Mauritius,8,1,110,3,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-03-31,Mauritius,18,0,128,3,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2020-04-01,Mauritius,15,0,143,3,2.003,3.4,22.745174097462648,32.031415672767764,21.6,26.019788153516,15.488672501807198,5.8839999999999995,MUS,35.599998,MUS
2019-12-31,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-01,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-02,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-03,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-04,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-05,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-06,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-07,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-08,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-09,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-10,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-11,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-12,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-13,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-14,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-15,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-16,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-17,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-18,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-19,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-20,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-21,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-22,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-23,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-24,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-25,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-26,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-27,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-28,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-29,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-30,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-01-31,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-01,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-02,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-03,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-04,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-05,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-06,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-07,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-08,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-09,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-10,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-11,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-12,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-13,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-14,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-15,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-16,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
2020-02-17,Mexico,0,0,0,0,2.231,1.5,19.82003554943482,22.744082862341326,14.0,40.116640773579796,10.3156576798848,4.321000000000001,MEX,27.5,MEX
