state,county,category,change,changecalc,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
California,San Francisco County,Transit stations,-70,-73.08492000000001,-13.903,-5.449,-6.729,-3.435,-4.453,-9.019,-17.238,-25.001,-18.83,-23.264,-25.511,-31.277,-36.325,-41.393,-49.973,-42.708,-54.262,-72.548,-74.692,-74.054,-72.675,-67.919,-64.824,-76.758,-78.231,-76.742,-77.088,-75.933,-72.317,-68.71,-76.245,-76.556,-76.204,-77.232,-75.114,-74.885,-72.436,-80.924,-76.662,-78.627,-79.214,-76.921,-73.085
California,San Francisco County,Workplace,-54,-56.646829999999994,2.48,3.657,0.257,-1.339,-2.272,-3.85,-8.113,-0.298,-2.123,-18.399,-21.893,-27.037,-33.753,-36.296,-13.294,-15.631,-56.497,-74.872,-76.274,-76.541,-74.749,-50.843,-50.078,-78.682,-79.566,-79.457,-79.829,-77.531,-55.804,-54.974,-79.682,-80.159,-80.102,-80.433,-78.188,-58.383,-56.625,-81.311,-80.962,-81.224,-81.346,-79.125,-56.647
California,San Francisco County,Residential,22,23.385244999999998,0.78,0.414,0.563,0.957,1.8,2.559,5.455,4.256,3.228,7.862,9.498,11.37,14.341,15.641,11.496,10.568,20.544,32.994,34.128,34.869,35.267,20.967,19.444,35.062,37.107,35.831,37.144,37.463,24.099,21.573,34.685,35.943,35.591,37.221,36.944,25.15,22.52,37.604,36.088,36.975,37.875,37.705,23.385
California,San Joaquin County,Retail & recreation,-37,-38.780988333333326,10.46,13.259,12.115,15.108,10.241,12.776,5.844,3.58,6.464,7.754,7.737,7.335,9.69,4.557,-5.7,-11.139,-1.902,-10.309,-17.791,-18.244,-31.744,-42.221,-42.349,-33.812,-33.792,-35.469,-33.241,-37.901,-46.164,-43.037,-32.204,-29.285,-28.39,-29.592,-33.658,-44.696,-51.49,-35.22,-33.164,-35.5,-36.086,-37.24,-38.781
California,San Joaquin County,Grocery & pharmacy,-1,-1.5251733333333326,7.01,8.206,9.253,11.597,9.712,10.789,7.824,5.994,6.91,8.251,7.436,7.835,14.514,23.314,23.761,15.144,31.353,19.535,10.622,10.464,2.023,-7.01,-15.317,-13.879,-14.843,-15.786,-12.474,-13.493,-17.419,-16.9,-16.06,-11.774,-9.302,-8.247,-4.019,-12.308,-21.996,-9.96,-10.505,-12.735,-11.144,-6.574,-1.525
California,San Joaquin County,Parks,-14,-14.44055,40.239,24.602,22.337,30.615,31.601,27.502,13.948,1.46,16.75,35.868,23.876,35.698,27.878,20.127,-13.143,-24.079,-22.766,-7.509,-8.193,8.288,-4.59,-11.844,0.174,-8.591,-28.497,-20.677,-11.114,-18.362,-46.729,-16.401,-7.517,-12.13,-14.045,-15.258,-15.007,-45.269,-60.197,-31.357,-18.484,-18.922,-28.255,-17.302,-14.441
California,San Joaquin County,Transit stations,-25,-25.574709999999996,9.914,5.216,2.769,7.859,-1.61,5.669,2.565,,5.053,2.192,1.173,-1.61,2.48,-0.446,-8.046,-17.117,-19.034,-14.78,-17.936,-15.353,-21.525,-24.569,-26.897,-29.3,-30.968,-29.203,-24.683,-30.447,-35.345,-32.603,-28.493,-26.863,-28.629,-23.857,-30.447,-37.356,-46.622,-33.915,-29.092,-30.353,-29.29,-32.12,-25.575
California,San Joaquin County,Workplace,-31,-32.406425,3.562,4.935,9.427,3.202,2.878,2.48,2.601,0.44,2.253,4.788,-1.192,-1.7,-3.509,-3.42,-1.891,-5.203,-18.985,-29.84,-32.719,-34.531,-37.53,-25.107,-26.39,-37.132,-42.648,-43.07,-43.303,-42.514,-30.823,-31.647,-40.802,-45.066,-45.124,-45.682,-43.988,-33.594,-37.279,-42.74,-45.577,-46.605,-47.638,-47.881,-32.406
California,San Joaquin County,Residential,14,14.154294999999996,-1.865,-1.245,-1.288,-1.791,-0.925,-1.297,-0.389,0.63,-0.008,-0.055,0.224,0.111,0.518,1.142,3.524,4.161,8.25,11.289,12.969,13.154,17.15,13.122,10.862,16.573,18.724,18.659,18.232,20.195,16.015,12.281,16.898,18.01,17.984,18.497,19.529,16.025,14.143,19.102,18.774,19.171,19.906,21.715,14.154
California,San Luis Obispo County,Retail & recreation,-53,-54.95490999999999,8.284,8.404,6.751,6.786,2.424,2.775,0.221,0.747,3.07,0.998,-7.456,-1.956,2.352,0.066,-3.352,-17.663,-15.703,-22.593,-22.095,-33.251,-53.356,-58.883,-63.456,-47.813,-50.24,-49.452,-50.749,-53.179,-58.328,-58.701,-45.23,-44.264,-45.953,-47.286,-50.943,-56.663,-67.583,-48.165,-49.374,-51.574,-53.973,-51.297,-54.955
California,San Luis Obispo County,Grocery & pharmacy,-19,-19.360821666666666,5.181,3.987,5.076,10.163,3.666,7.662,5.433,2.636,4.293,5.182,-1.059,9.705,17.085,35.315,23.088,8.587,20.622,11.856,21.89,6.109,-15.269,-24.36,-33.632,-19.987,-20.855,-20.812,-21.537,-18.548,-28.632,-30.258,-20.622,-17.89,-15.097,-17.396,-18.173,-25.269,-40.174,-19.882,-22.654,-22.861,-23.712,-16.299,-19.361
California,San Luis Obispo County,Parks,-37,-38.93815333333334,10.232,1.616,6.462,19.182,12.131,13.855,6.789,-10.8,7.543,-6.979,-34.9,-16.878,13.342,-12.305,-18.332,-49.21,-47.56,-1.066,3.165,-11.546,-25.67,-32.543,-37.536,-29.208,-25.043,-17.405,-20.525,-26.943,-43.059,-27.838,-14.475,0.533,-13.977,-10.263,-25.458,-38.938,-79.921,-30.242,-24.243,-38.238,-48.748,-17.609,-38.938
California,San Luis Obispo County,Transit stations,-56,-58.15439833333334,2.556,8.126,-0.557,2.277,1.102,-2.741,-0.523,-11.503,,-5.57,-13.661,-11.023,-8.772,-9.946,-24.284,-28.073,-32.865,-27.322,-30.864,-43.86,-48.681,-54.959,-60.579,-52.919,-53.506,-54.563,-55.373,-57.056,-61.35,-60.579,-54.033,-54.076,-52.359,-58.662,-57.58,-60.072,-76.093,-61.275,-57.491,-58.422,-61.952,-56.009,-58.154
California,San Luis Obispo County,Workplace,-39,-41.08515500000001,2.908,2.645,3.132,1.836,2.834,1.361,-0.279,1.391,3.232,0.22,-2.046,-0.682,-0.314,-0.78,-1.77,-10.872,-23.459,-29.897,-32.903,-37.845,-45.9,-38.81,-45.252,-48.238,-49.671,-51.27,-50.827,-49.242,-40.706,-46.574,-49.226,-51.454,-50.273,-50.827,-50.022,-40.579,-49.806,-51.919,-51.611,-53.579,-55.486,-52.473,-41.085
California,San Luis Obispo County,Residential,14,14.48124,-0.814,-0.941,-0.464,-1.171,-0.39,-0.583,-0.47,0.573,-0.319,0.512,3.042,2.117,0.655,1.821,3.976,6.344,10.953,12.219,12.661,15.776,20.054,14.897,13.92,19.023,20.245,20.643,21.188,21.39,15.21,13.409,18.091,19.062,19.261,20.263,20.702,14.361,16.594,20.103,20.295,21.783,24.248,21.264,14.481
California,San Mateo County,Retail & recreation,-60,-62.58839999999999,0.387,2.419,2.525,3.557,-0.262,-0.03,-2.675,-6.638,-4.044,-1.199,-0.72,-1.603,-3.134,-7.198,-24.759,-24.965,-5.304,-45.57,-48.619,-48.104,-51.272,-59.155,-59.943,-53.266,-53.935,-53.762,-52.988,-56.252,-63.938,-62.343,-51.516,-50.576,-52.845,-53.897,-56.338,-66.353,-67.48,-60.066,-54.039,-57.494,-57.535,-57.926,-62.588
California,San Mateo County,Grocery & pharmacy,-20,-20.977103333333332,10.26,15.625,12.519,11.562,6.39,8.522,8.499,6.208,6.898,6.533,9.459,11.155,21.213,28.977,15.063,10.945,49.09,0.263,-8.902,-6.997,-7.714,-16.533,-23.226,-21.571,-19.557,-17.878,-18.273,-18.601,-25.323,-27.062,-20.257,-16.141,-18.949,-16.71,-17.099,-28.067,-33.749,-30.221,-18.581,-23.124,-22.404,-20.171,-20.977
California,San Mateo County,Parks,-38,-39.42218833333333,2.014,16.128,19.352,40.402,27.27,8.693,1.255,-18.8,18.286,25.411,34.254,32.185,24.528,4.044,-58.126,-33.592,-6.395,-2.108,-6.818,20.492,11.714,15.059,2.055,-24.737,-30.741,-13.794,-1.708,-20.359,-52.371,-36.469,-2.524,-0.176,-15.538,-13.04,-22.73,-70.212,-65.438,-57.216,-1.581,-21.404,-18.784,-16.455,-39.422
California,San Mateo County,Transit stations,-83,-86.57636,-6.074,-7.342,-7.415,-13.641,-10.628,-11.875,-16.162,-22.117,-23.461,-25.306,-30.417,-29.4,-33.105,-39.293,-39.449,-44.108,-46.522,-58.779,-64.412,-68.986,-71.235,-70.361,-76.74,-79.339,-78.965,-78.864,-81.28,-83.104,-83.368,-86.079,-82.831,-82.701,-83.83,-85.386,-86.791,-88.267,-90.017,-87.471,-84.382,-85.196,-86.156,-86.274,-86.576
California,San Mateo County,Workplace,-47,-48.886680000000005,2.039,0.544,1.813,0.606,-0.224,-2.85,-5.746,-0.276,-2.31,-11.957,-14.658,-18.468,-23.82,-27.169,-10.031,-14.949,-44.79,-64.883,-66.478,-67.353,-66.174,-42.328,-45.322,-70.354,-71.534,-70.815,-71.159,-69.261,-48.06,-47.633,-70.991,-71.566,-71.552,-72.178,-70.565,-50.65,-51.913,-73.735,-73.24,-73.2,-73.643,-72.4,-48.887
California,San Mateo County,Residential,21,22.303588333333337,0.346,0.152,-0.075,0.286,1.059,1.592,3.89,3.66,2.285,5.694,6.927,8.206,10.293,12.351,10.581,9.8,17.636,30.123,31.325,31.865,33.201,20.404,17.871,32.551,34.495,33.857,34.343,35.573,23.165,19.408,32.028,33.165,33.637,34.742,35.858,23.852,20.675,35.565,34.063,34.813,35.533,36.306,22.304
California,Santa Barbara County,Retail & recreation,-49,-50.95977833333334,2.021,4.302,3.909,5.04,3.849,5.193,0.747,-1.342,1.101,1.82,-3.084,2.269,2.352,-2.862,-12.864,-16.862,-17.821,-19.934,-25.828,-30.271,-43.583,-52.136,-55.456,-43.441,-44.89,-44.627,-44.402,-48.047,-52.302,-49.313,-43.345,-42.765,-42.507,-44.185,-45.621,-51.473,-56.97,-44.399,-48.726,-48.625,-50.211,-48.451,-50.96
California,Santa Barbara County,Grocery & pharmacy,-12,-12.867304999999998,0.936,4.299,4.402,7.987,6.465,6.979,5.103,4.679,3.8,7.575,6.139,11.281,22.047,39.085,24.097,12.585,16.379,15.051,9.302,6.653,-4.443,-14.037,-25.481,-16.638,-17.757,-17.416,-19.829,-18.732,-18.892,-18.005,-20.717,-18.021,-14.513,-15.263,-12.848,-15.675,-26.852,-18.062,-23.104,-20.715,-20.09,-16.03,-12.867
California,Santa Barbara County,Parks,-33,-34.33602666666668,7.689,-4.73,11.687,22.913,14.686,14.646,16.294,,9.685,3.726,-28.73,-4.098,-4.443,-26.042,-37.601,-37.162,-45.732,-1.586,-1.537,-14.317,-38.408,-26.753,-51.577,-26.253,-23.089,-19.126,-24.19,-25.314,-35.389,-31.644,-14.058,-9.518,-14.344,-19.418,-25.169,-36.337,-70.27,-40.82,-42.125,-34.836,-64.508,-29.533,-34.336
California,Santa Barbara County,Transit stations,-49,-50.925928333333324,0.772,0.318,-1.646,0.478,-2.145,3.164,1.784,-5.144,-0.318,-5.643,-12.662,-6.436,-5.111,-18.514,-21.862,-27.312,-39.503,-30.82,-36.947,-33.586,-44.834,-48.097,-59.388,-48.674,-51.367,-52.203,-51.353,-54.648,-53.241,-53.354,-51.025,-50.889,-51.726,-49.893,-53.31,-51.44,-65.422,-53.141,-54.711,-53.633,-61.575,-50.857,-50.926
California,Santa Barbara County,Workplace,-36,-37.03891833333333,1.61,0.964,7.233,1.338,1.088,1.129,1.761,0.932,0.856,5.182,-4.049,-4.452,-3.18,-5.834,-4.916,-8.458,-24.047,-32.458,-34.156,-36.558,-42.525,-31.953,-41.217,-46.193,-50.574,-50.401,-50.579,-48.359,-35.513,-42.181,-46.006,-51.329,-51.081,-51.092,-48.763,-36.869,-46.998,-49.846,-52.461,-53.358,-56.119,-51.258,-37.039
California,Santa Barbara County,Residential,14,14.676533333333335,-0.757,-0.424,-0.879,-1.096,-0.609,-0.596,-1.206,0.166,-0.347,0.225,4.156,3.438,2.062,2.818,5.026,6.054,13.138,13.266,12.981,14.774,18.509,13.976,14.77,19.261,20.183,20.053,20.34,20.498,15.367,13.913,17.275,18.816,19.201,19.775,19.734,14.412,16.78,21.047,20.376,21.216,25.246,20.926,14.677
California,Santa Clara County,Retail & recreation,-61,-63.43617833333333,1.422,0.954,2.482,5.852,-0.937,0.326,-4.553,-9.99,-8.384,-3.478,-3.342,-3.728,-4.301,-9.723,-28.444,-31.916,-8.775,-48.629,-50.729,-49.933,-53.962,-63.609,-64.294,-54.081,-54.688,-55.807,-55.027,-58.077,-66.005,-64.105,-52.969,-52.74,-54.895,-55.809,-57.708,-66.069,-71.237,-59.614,-55.93,-58.555,-59.097,-59.442,-63.436
California,Santa Clara County,Grocery & pharmacy,-26,-27.01975500000001,9.2,5.752,8.898,7.373,5.672,5.715,4.994,0.504,-2.146,3.305,6.086,10.017,16.703,29.29,11.111,1.399,50.903,-5.443,-12.398,-10.694,-12.649,-25.965,-34.655,-24.171,-23.904,-24.069,-21.774,-23.294,-32.797,-34.639,-25.678,-23.628,-23.397,-22.289,-22.818,-32.231,-46.409,-31.526,-25.265,-27.469,-25.486,-25.085,-27.02
California,Santa Clara County,Parks,-17,-18.095195000000004,22.903,17.618,16.605,56.539,36.469,39.362,18.511,-17.985,20.618,30.491,31.192,38.321,43.76,15.037,-35.346,-37.081,-9.068,-14.12,-20.537,19.486,4.14,-15.269,-18.579,-14.168,-22.569,-23.025,2.06,-15.085,-53.038,-22.426,4.534,8.738,-8.681,-3.563,-13.086,-47.532,-72.971,-48.003,0.752,-14.344,-14.754,-10.183,-18.095
California,Santa Clara County,Transit stations,-63,-66.07335333333334,-4.509,-8.173,-6.247,-4.848,-7.139,-8.954,-18.105,-18.288,-19.641,-24.759,-29.057,-33.277,-38.808,-42.881,-37.63,-43.888,-53.301,-65.533,-68.854,-70.047,-71.659,-64.261,-70.031,-76.112,-76.588,-76.141,-77.362,-77.54,-72.858,-73.869,-77.43,-76.145,-76.731,-79.368,-78.683,-73.995,-81.184,-82.216,-76.617,-77.203,-78.012,-77.295,-66.073
California,Santa Clara County,Workplace,-48,-49.71913666666666,4.18,4.161,3.364,2.438,1.75,-0.128,-5.349,0.325,-0.127,-12.924,-16.462,-22.946,-28.23,-31.195,-10.634,-15.856,-50.778,-71.91,-72.493,-73.03,-72.27,-46.513,-47.618,-74.897,-75.92,-75.843,-75.922,-74.464,-50.125,-50.384,-75.819,-76.593,-76.142,-76.797,-75.293,-51.708,-54.595,-77.749,-77.043,-76.72,-77.135,-76.156,-49.719
California,Santa Clara County,Residential,20,20.656891666666667,-0.062,-0.135,0.441,0.1,0.81,1.133,4.306,3.782,2.136,6.693,7.77,9.602,11.342,13.182,9.671,9.539,19.606,31.764,32.635,32.468,34.139,20.178,17.295,33.747,35.073,35.057,34.958,36.204,22.207,18.158,33.404,33.959,34.348,35.058,36.051,22.082,20.093,36.08,34.709,35.028,35.636,36.846,20.657
California,Santa Cruz County,Retail & recreation,-56,-58.841488333333345,11.03,9.672,5.041,10.229,4.268,7.638,1.592,-0.665,6.213,3.815,2.18,2.295,3.835,-4.117,-22.626,-26.962,-8.482,-36.053,-42.384,-40.803,-45.976,-57.143,-57.636,-45.373,-49.501,-48.398,-47.474,-48.693,-59.925,-57.805,-45.918,-44.973,-45.068,-45.412,-47.129,-62.534,-67.982,-49.801,-47.824,-52.892,-52.696,-52.372,-58.841
California,Santa Cruz County,Grocery & pharmacy,-16,-16.343555000000006,9.299,3.63,8.271,12.675,9.974,12.366,7.482,8.735,11.596,9.422,12.781,13.574,25.465,27.241,14.465,7.26,34.757,8.414,-7.198,-7.964,-9.496,-19.443,-23.697,-17.797,-22.048,-22.211,-20.435,-21.006,-25.549,-27.731,-21.671,-16.722,-17.173,-16.453,-16.498,-27.145,-39.025,-22.508,-19.811,-25.605,-24.103,-20.335,-16.344
California,Santa Cruz County,Parks,-63,-65.529505,25.685,2.949,14.606,32.715,18.527,21.352,-5.86,-18.221,6.252,14.03,10.637,29.303,35.72,-11.867,-36.552,-30.79,0.384,1.004,-0.945,19.556,-3.516,-21.294,-26.071,-10.955,-37.331,-10.209,-11.574,-20.951,-47.857,-41.289,-5.766,8.229,-3.592,3.991,-18.606,-60.7,-78.449,-41.129,-4.014,-29.492,-50.886,-56.112,-65.53
California,Santa Cruz County,Transit stations,-56,-58.39646666666667,13.678,10.965,2.815,0.857,1.788,-5.482,-5.208,4.209,11.65,-2.346,-14.575,-12.071,-11.879,-20.032,-33.144,-28.783,-30.968,-52.726,-49.177,-49.799,-57.292,-56.818,-59.622,-59.591,-66.872,-63.036,-63.505,-61.699,-62.605,-58.936,-56.776,-62.157,-59.013,-59.393,-60.897,-66.288,-71.272,-66.16,-63.014,-66.166,-63.048,-61.699,-58.396
California,Santa Cruz County,Workplace,-40,-41.87680499999999,2.702,1.343,7.994,1.96,2.817,-2.352,0.373,-1.051,2.878,3.809,-3.632,-5.116,-8.088,-9.447,-7.805,-10.743,-27.416,-47.789,-50.244,-51.452,-49.597,-36.473,-40.094,-52.333,-57.819,-55.705,-56.328,-53.948,-42.027,-42.587,-53.332,-57.761,-55.648,-57.131,-54.321,-41.276,-47.383,-57.891,-58.741,-58.234,-59.081,-56.869,-41.877
California,Santa Cruz County,Residential,17,17.767760000000006,-1.134,-0.585,-0.395,-1.06,0.126,1.065,0.6,2.105,0.181,1.552,2.703,2.843,3.756,5.627,7.879,7.944,11.828,19.986,21.466,21.17,21.587,16.083,15.135,22.268,25.665,24.552,24.659,23.969,18.147,15.984,22.073,23.384,23.448,23.635,23.762,18.343,18.388,25.368,24.254,25.0,25.991,25.293,17.768
California,Shasta County,Retail & recreation,-36,-37.83973666666666,11.963,23.451,13.498,16.296,10.835,9.731,5.588,6.213,11.64,7.989,7.383,6.501,5.285,2.254,-4.461,-0.469,-0.197,-15.99,-15.929,-14.506,-30.129,-38.302,-33.429,-33.804,-37.068,-34.367,-33.969,-38.574,-45.275,-41.104,-35.89,-32.554,-27.714,-31.636,-32.891,-49.142,-44.089,-35.103,-35.385,-34.405,-37.614,-35.336,-37.84
California,Shasta County,Grocery & pharmacy,3,3.2237250000000017,7.959,10.748,10.614,20.203,13.209,12.483,4.268,3.526,3.888,6.868,13.143,12.457,21.4,18.617,14.507,11.206,33.3,17.379,14.927,22.659,5.721,-2.015,-6.06,-9.782,-7.821,-7.517,-5.56,-12.714,-13.399,-16.122,-11.655,-2.607,1.718,0.21,-1.181,-13.197,-11.663,-5.723,-2.824,-2.899,-5.77,-5.086,3.224
California,Shasta County,Parks,33,33.977111666666666,32.636,14.535,37.393,70.466,61.233,34.722,41.667,-8.047,5.329,34.722,81.955,66.16,46.695,45.139,-17.436,-24.225,2.671,-26.808,-1.408,40.11,27.199,33.53,44.089,-8.013,-15.319,10.557,25.144,13.31,-32.189,-22.287,-23.371,29.105,40.822,30.532,34.144,-55.883,-43.12,5.342,50.551,63.345,20.953,48.032,33.977
California,Shasta County,Transit stations,-24,-25.436045000000007,4.239,14.77,10.236,7.969,4.296,5.661,1.619,-2.422,9.328,5.419,11.384,5.906,1.698,4.858,-5.451,11.66,-4.215,-10.246,-3.222,-7.36,-18.89,-13.324,-10.106,-22.881,-21.061,-18.256,-15.851,-22.668,-30.281,-23.321,-30.708,-22.769,-22.015,-26.608,-31.844,-39.971,-35.759,-30.106,-26.184,-21.478,-26.608,-32.383,-25.436
California,Shasta County,Workplace,-29,-30.14469166666667,4.187,4.814,3.008,3.569,3.787,3.614,2.362,1.842,1.348,2.181,3.934,2.072,0.289,-0.076,-0.335,-7.702,-10.153,-17.92,-22.648,-22.337,-28.042,-20.264,-25.801,-34.221,-36.786,-37.151,-37.59,-36.195,-29.14,-32.348,-38.282,-39.846,-38.723,-38.891,-38.024,-33.159,-36.583,-39.862,-40.647,-41.152,-41.493,-40.996,-30.145
California,Shasta County,Residential,9,9.17901333333333,-1.634,-1.867,-1.819,-1.708,-1.71,-1.27,-0.159,1.019,-0.083,-0.79,-0.72,-1.11,-0.629,0.044,2.342,2.839,3.782,8.576,8.728,8.053,11.856,7.92,6.244,11.952,14.762,13.81,13.665,14.971,11.469,9.883,13.449,13.732,11.968,13.273,13.78,12.797,10.462,13.473,13.669,12.933,14.533,14.506,9.179
California,Siskiyou County,Retail & recreation,-24,-25.265960000000003,13.076,15.191,16.912,27.438,17.785,17.399,13.85,4.433,5.697,11.765,16.754,12.934,13.106,11.119,2.438,-9.223,6.127,-3.642,-11.317,-6.101,-22.238,-27.926,-29.839,-28.922,-33.751,-38.11,-32.312,-39.014,-38.785,-36.892,-34.559,-28.166,-25.176,-28.471,-26.919,-39.229,-40.419,-28.922,-24.767,-28.871,-25.307,-30.236,-25.266
California,Siskiyou County,Transit stations,-7,-7.324218333333334,20.345,18.939,23.674,10.031,16.827,18.717,18.481,-3.255,11.364,17.045,13.889,12.019,13.021,11.761,5.697,-11.364,15.152,-5.401,24.038,22.786,14.281,3.255,6.629,-2.841,-3.086,4.808,8.138,-8.401,-6.51,9.47,-12.311,0.772,4.808,6.51,-2.52,-14.648,-26.515,-11.364,-6.944,4.808,0.814,-4.2,-7.324
California,Siskiyou County,Workplace,-23,-24.09825666666668,2.332,2.541,1.713,2.654,2.251,2.902,0.699,,-0.847,2.056,2.322,2.251,0.645,-3.496,-1.555,-18.631,-6.853,-13.27,-22.184,-22.897,-30.062,-23.321,-30.488,-34.951,-35.165,-38.902,-38.7,-39.499,-25.653,-26.253,-41.461,-43.458,-40.831,-39.99,-38.101,-33.427,-29.641,-38.035,-36.492,-38.259,-39.99,-38.8,-24.098
California,Solano County,Retail & recreation,-43,-44.43204166666668,4.7,7.195,6.887,8.464,4.614,5.406,1.761,0.322,3.003,3.663,2.864,3.61,5.113,0.105,-15.055,-15.173,-1.84,-16.642,-22.318,-29.579,-37.583,-44.965,-45.012,-36.86,-38.647,-37.542,-35.881,-39.527,-48.859,-46.97,-34.451,-32.633,-32.567,-33.348,-36.479,-49.975,-53.73,-39.124,-37.294,-38.06,-38.831,-39.659,-44.432
California,Solano County,Grocery & pharmacy,-4,-4.61154333333333,5.425,4.894,5.217,10.209,6.061,3.101,1.357,3.635,2.738,4.738,6.239,11.123,22.864,31.158,18.88,11.593,38.081,22.308,17.247,6.446,-3.257,-8.681,-17.128,-17.511,-14.179,-11.685,-14.594,-13.679,-18.5,-21.847,-17.571,-7.625,-7.811,-5.108,-3.8,-14.703,-24.236,-12.893,-4.852,-9.373,-7.966,-8.577,-4.612
California,Solano County,Parks,-18,-19.028103333333338,28.542,17.538,11.334,29.912,22.817,23.489,8.185,1.464,5.315,26.716,32.273,25.298,22.467,-1.488,-39.764,-27.902,-29.145,-12.594,-32.738,-4.851,-6.696,2.439,13.818,-25.907,-44.081,-31.746,-14.808,-15.129,-43.179,-18.335,-13.223,-8.921,-10.913,-8.17,-10.665,-58.304,-54.475,-39.94,-13.644,-25.546,-24.765,-12.649,-19.028
California,Solano County,Transit stations,-39,-40.22277833333334,11.345,6.629,7.799,8.775,3.573,3.941,-1.349,-4.813,8.049,8.356,-0.566,0.275,-2.534,-12.414,-24.409,-17.992,-23.117,-31.42,-37.654,-33.784,-33.193,-30.941,-26.515,-43.449,-50.668,-43.426,-43.356,-41.559,-45.38,-38.826,-40.664,-40.478,-38.753,-38.57,-40.209,-51.911,-50.189,-49.298,-39.629,-44.25,-44.764,-41.829,-40.223
California,Solano County,Workplace,-35,-36.06600499999999,3.383,2.311,3.495,2.999,1.971,1.784,3.509,1.296,0.8,2.232,2.065,0.611,-0.195,-0.454,-5.399,-8.355,-19.618,-29.847,-34.593,-38.968,-40.439,-28.795,-31.997,-43.523,-45.774,-46.503,-45.853,-43.615,-32.755,-35.018,-44.874,-46.708,-46.753,-47.303,-45.611,-36.138,-37.685,-47.869,-48.123,-49.002,-49.226,-49.301,-36.066
California,Solano County,Residential,15,15.490863333333328,-1.028,-0.745,-0.634,-1.022,-0.713,-0.769,0.297,0.964,0.446,-0.102,0.419,0.282,0.802,2.529,5.918,5.387,8.166,13.634,15.902,17.359,20.003,14.001,11.946,18.948,21.974,20.784,20.717,22.148,16.603,13.535,18.953,20.013,19.734,20.548,21.436,17.214,14.765,21.103,21.047,21.385,21.87,23.383,15.491
California,Sonoma County,Retail & recreation,-50,-52.00677166666668,7.795,6.187,4.151,4.055,3.161,2.91,0.65,3.397,2.525,1.288,0.082,1.834,2.781,-1.455,-8.157,-16.146,-9.607,-20.54,-43.658,-40.805,-44.689,-50.462,-52.036,-44.442,-47.245,-45.246,-44.197,-47.246,-54.067,-55.366,-44.645,-43.206,-43.019,-43.94,-45.847,-57.505,-56.581,-46.729,-46.124,-46.622,-47.943,-48.178,-52.007
California,Sonoma County,Grocery & pharmacy,-14,-14.617926666666666,8.202,7.714,5.764,9.552,6.853,6.248,6.797,6.695,5.476,4.991,8.041,7.449,16.28,20.391,16.18,10.776,25.967,23.336,-11.322,-9.131,-9.394,-12.721,-18.313,-19.49,-16.263,-19.367,-16.881,-16.799,-19.137,-23.436,-20.322,-17.956,-14.66,-15.018,-13.539,-22.15,-24.555,-22.164,-18.318,-21.155,-18.442,-12.876,-14.618
California,Sonoma County,Parks,-59,-61.43161833333333,17.806,15.116,20.568,39.402,27.146,14.579,1.279,-1.335,21.852,28.309,46.875,27.778,28.947,1.827,-14.69,-16.759,3.317,4.529,-24.2,18.594,9.503,19.587,4.765,-13.491,-44.158,-41.035,-32.961,-40.753,-64.103,-59.97,-46.223,-33.288,-38.3,-36.553,-41.484,-74.638,-63.913,-54.848,-37.591,-45.034,-43.737,-46.235,-61.432
California,Sonoma County,Transit stations,-49,-50.99826833333334,6.51,0.459,3.147,3.788,-0.616,-1.27,-1.833,-9.042,-1.377,-2.203,-4.104,-2.157,-5.081,-12.83,-18.446,-21.568,-26.12,-32.513,-50.851,-42.873,-41.85,-43.403,-43.135,-51.926,-56.187,-53.624,-51.131,-51.625,-57.147,-55.984,-55.702,-53.03,-52.392,-53.989,-50.403,-62.572,-57.36,-57.905,-49.874,-53.932,-53.989,-52.236,-50.998
California,Sonoma County,Workplace,-41,-42.366575,3.872,2.99,2.954,3.847,2.576,2.336,1.393,1.191,1.447,2.671,2.839,1.258,-0.719,-1.741,-5.138,-6.752,-20.645,-29.797,-44.236,-44.955,-45.213,-36.112,-38.773,-46.192,-49.733,-48.759,-49.328,-47.809,-40.654,-42.535,-48.234,-49.397,-49.478,-50.526,-49.202,-44.154,-44.271,-50.057,-50.74,-51.245,-51.844,-51.862,-42.367
California,Sonoma County,Residential,16,16.92174833333334,-1.421,-0.479,-0.669,-1.303,-0.521,-0.296,0.505,0.804,0.742,0.29,-0.088,0.104,0.483,2.327,4.15,5.192,7.503,11.736,19.786,18.483,20.428,13.757,12.78,19.861,23.223,21.925,21.519,22.724,17.949,15.557,20.727,20.953,21.403,21.638,22.573,19.395,15.915,22.07,21.629,22.398,22.506,23.62,16.922
